 1.61735079e+09  5.04595019e+01  1.61735079e+09  9.45685000e+01 
 1.68080274e+09  4.94181301e+01  1.68080274e+09  9.14114575e+01 
 1.74674404e+09  4.83636390e+01  1.74674404e+09  8.82876580e+01 
 1.81527234e+09  4.72963302e+01  1.81527234e+09  8.51982663e+01 
 1.88648916e+09  4.62165204e+01  1.88648916e+09  8.21443432e+01 
 1.96049995e+09  4.51245409e+01  1.96049995e+09  7.91268369e+01 
 2.03741433e+09  4.40207363e+01  2.03741433e+09  7.61465749e+01 
 2.11734623e+09  4.29054631e+01  2.11734623e+09  7.32042567e+01 
 2.20041401e+09  4.17790888e+01  2.20041401e+09  7.03004479e+01 
 2.28674071e+09  4.06419901e+01  2.28674071e+09  6.74355746e+01 
 2.37645418e+09  3.94945515e+01  2.37645418e+09  6.46099191e+01 
 2.46968729e+09  3.83371640e+01  2.46968729e+09  6.18236170e+01 
 2.56657813e+09  3.71702233e+01  2.56657813e+09  5.90766549e+01 
 2.66727019e+09  3.59941284e+01  2.66727019e+09  5.63688699e+01 
 2.77191261e+09  3.48092802e+01  2.77191261e+09  5.36999493e+01 
 2.88066035e+09  3.36160798e+01  2.88066035e+09  5.10694318e+01 
 2.99367450e+09  3.24149274e+01  2.99367450e+09  4.84767103e+01 
 3.11112241e+09  3.12062209e+01  3.11112241e+09  4.59210343e+01 
 3.23317805e+09  2.99903546e+01  3.23317805e+09  4.34015141e+01 
 3.36002217e+09  2.87677185e+01  3.36002217e+09  4.09171251e+01 
 3.49184265e+09  2.75386971e+01  3.49184265e+09  3.84667133e+01 
 3.62883471e+09  2.63036683e+01  3.62883471e+09  3.60490006e+01 
 3.77120125e+09  2.50630035e+01  3.77120125e+09  3.36625909e+01 
 3.91915312e+09  2.38170665e+01  3.91915312e+09  3.13059763e+01 
 4.07290944e+09  2.25662131e+01  4.07290944e+09  2.89775433e+01 
 4.23269793e+09  2.13107913e+01  4.23269793e+09  2.66755795e+01 
 4.39875524e+09  2.00511405e+01  4.39875524e+09  2.43982798e+01 
 4.57132732e+09  1.87875923e+01  4.57132732e+09  2.21437524e+01 
 4.75066976e+09  1.75204698e+01  4.75066976e+09  1.99100255e+01 
 4.93704816e+09  1.62500885e+01  4.93704816e+09  1.76950528e+01 
 5.13073856e+09  1.49767563e+01  5.13073856e+09  1.54967191e+01 
 5.33202783e+09  1.37007739e+01  5.33202783e+09  1.33128459e+01 
 5.54121409e+09  1.24224353e+01  5.54121409e+09  1.11411966e+01 
 5.75860714e+09  1.11420288e+01  5.75860714e+09  8.97948052e+00 
 5.98452897e+09  9.85983720e+00  5.98452897e+09  6.82535836e+00 
 6.21931417e+09  8.57613856e+00  6.21931417e+09  4.67644568e+00 
 6.46331046e+09  7.29120728e+00  6.46331046e+09  2.53031709e+00 
 6.71687923e+09  6.00531474e+00  6.71687923e+09  3.84509834e-01 
 6.98039601e+09  4.71873023e+00  6.98039601e+09 -1.76347275e+00 
 7.25425109e+09  3.43172191e+00  7.25425109e+09 -3.91615802e+00 
 7.53885006e+09  2.14455778e+00  7.53885006e+09 -6.07610086e+00 
 7.83461442e+09  8.57506678e-01  7.83461442e+09 -8.24588075e+00 
 8.14198222e+09 -4.29160666e-01  8.14198222e+09 -1.04280988e+01 
 8.46140868e+09 -1.71517054e+00  8.46140868e+09 -1.26253747e+01 
 8.79336689e+09 -3.00024517e+00  8.79336689e+09 -1.48403440e+01 
 9.13834849e+09 -4.28410157e+00  9.13834849e+09 -1.70756547e+01 
 9.49686441e+09 -5.56645042e+00  9.49686441e+09 -1.93339642e+01 
 9.86944565e+09 -6.84699489e+00  9.86944565e+09 -2.16179357e+01 
 1.02566440e+10 -8.12542945e+00  1.02566440e+10 -2.39302345e+01 
 1.06590329e+10 -9.40143869e+00  1.06590329e+10 -2.62735240e+01 
 1.10772084e+10 -1.06746961e+01  1.10772084e+10 -2.86504609e+01 
 1.15117897e+10 -1.19448630e+01  1.15117897e+10 -3.10636903e+01 
 1.19634205e+10 -1.32115872e+01  1.19634205e+10 -3.35158402e+01 
 1.24327698e+10 -1.44745016e+01  1.24327698e+10 -3.60095153e+01 
 1.29205325e+10 -1.57332238e+01  1.29205325e+10 -3.85472901e+01 
 1.34274312e+10 -1.69873540e+01  1.34274312e+10 -4.11317012e+01 
 1.39542165e+10 -1.82364747e+01  1.39542165e+10 -4.37652390e+01 
